tiempo_t,anio,trimestre,variable,modelo,prediccion,lim_inf_80,lim_sup_80,lim_inf_95,lim_sup_95
2028.25,2028,II,pobreza_hombres,SARIMA,7.90132566301469,5.321131907792934,10.481519418236445,3.950403975331377,11.852247350698004
2028.5,2028,III,pobreza_hombres,SARIMA,8.383666441504378,5.7129121711412525,11.054420711867504,4.294073965010842,12.473258917997914
2028.75,2028,IV,pobreza_hombres,SARIMA,8.14693108502357,5.388587935442577,10.905274234604565,3.923218137227675,12.370644032819467
2029.0,2029,I,pobreza_hombres,SARIMA,7.350674103668629,4.507439064313296,10.193909143023962,2.996970449655776,11.704377757681481
2029.25,2029,II,pobreza_hombres,SARIMA,7.515257331797572,4.589592612935302,10.440922050659841,3.035333231039721,11.995181432555423
2029.5,2029,III,pobreza_hombres,SARIMA,7.998645296166985,4.9928105360091735,11.004480056324796,3.395960819675336,12.601329772658634
2029.75,2029,IV,pobreza_hombres,SARIMA,7.760410129159805,4.676488735292819,10.844331523026792,3.038155494800983,12.482664763518628
2030.0,2030,I,pobreza_hombres,SARIMA,6.964050539057916,3.8039714701534653,10.124129607962367,2.1251794647979763,11.802921613317856
2030.25,2030,II,pobreza_hombres,SARIMA,7.128561709311867,3.8941176643629456,10.36300575426079,2.175819265483831,12.081304153139904
2030.5,2030,III,pobreza_hombres,SARIMA,7.610873432232955,4.3037361750144,10.91801068945151,2.5468195071170427,12.674927357348867
2030.75,2030,IV,pobreza_hombres,SARIMA,7.372691814566618,3.994425188579174,10.750958440554061,2.1997210435233443,12.545662585609893
2031.0,2031,I,pobreza_hombres,SARIMA,6.575795090462968,3.127866153486726,10.02372402743921,1.2961539057180973,11.85543627520784
2031.25,2031,II,pobreza_hombres,SARIMA,6.739700102054435,3.223488715829818,10.255911488279052,1.355501416897991,12.12389878721088
2031.5,2031,III,pobreza_hombres,SARIMA,7.22187866769764,3.638685807859759,10.805071527535521,1.7351146010708849,12.708642734324394
2031.75,2031,IV,pobreza_hombres,SARIMA,6.983066212672169,3.334121210487196,10.632011214857142,1.395619178076429,12.570513247267908
2032.0,2032,I,pobreza_hombres,SARIMA,6.185783840718114,2.472250726937086,9.899316954499142,0.49943626024091525,11.872131421195313
2032.25,2032,II,pobreza_hombres,SARIMA,6.349355867555425,2.572338956642033,10.126372778468816,0.5657987227192942,12.132913012391555
2032.5,2032,III,pobreza_hombres,SARIMA,6.830979334953142,2.991528162779798,10.670430507126486,0.9518197275627092,12.710138942343574
2032.75,2032,IV,pobreza_hombres,SARIMA,6.5918306181324695,2.6909443263161092,10.492716909948829,0.6185984837886682,12.56506275247627
2033.0,2033,I,pobreza_hombres,SARIMA,5.794112025708406,1.8327432698541477,9.755480781562664,-0.27173388169342694,11.85995793311024
2033.25,2033,II,pobreza_hombres,SARIMA,5.957215061417338,1.936273507746625,9.97815661508805,-0.19985169264093994,12.114281815475614
2033.5,2033,III,pobreza_hombres,SARIMA,6.438473073508757,2.3588285379868985,10.518117609030616,0.19151737849091077,12.685428768526604
2033.75,2033,IV,pobreza_hombres,SARIMA,6.198862873018675,2.061348148647185,10.336377597390165,-0.13670654867516863,12.53443229471252
2034.0,2034,I,pobreza_hombres,SARIMA,5.400722869285884,1.2061362802918731,9.595309458279896,-1.0222378451111949,11.823683583682964
2034.25,2034,II,pobreza_hombres,SARIMA,5.563423181280258,1.3125308972126009,9.814315465347914,-0.9457556286983415,12.072601991258857
2034.5,2034,III,pobreza_hombres,SARIMA,6.0442305523339686,1.737768690326659,10.350692414341278,-0.5500391738647235,12.63850027853266
2034.75,2034,IV,pobreza_hombres,SARIMA,5.804211707273087,1.4428882467738555,10.165535167772319,-0.8740648416163612,12.482488256162535
2025.0,2025,I,pobreza_hombres,Prophet,8.492418872579279,7.997942366670081,8.986895378488477,7.73525172290582,9.249586022252737
2025.25,2025,II,pobreza_hombres,Prophet,8.988505149135163,8.490012586852977,9.486997711417349,8.225188413140565,9.751821885129761
2025.5,2025,III,pobreza_hombres,Prophet,9.501419252032267,8.999845061309841,10.002993442754693,8.733383772488553,10.269454731575982
2025.75,2025,IV,pobreza_hombres,Prophet,9.234525172611784,8.730353048939662,9.738697296283906,8.462511608238845,10.006538736984723
2026.0,2026,I,pobreza_hombres,Prophet,8.032332010737452,7.525871062189425,8.53879295928548,7.256813683273284,8.80785033820162
2026.25,2026,II,pobreza_hombres,Prophet,8.528418287293768,8.019888082887263,9.036948491700272,7.749731411796308,9.307105162791228
2026.5,2026,III,pobreza_hombres,Prophet,9.041332390190991,8.530899308636878,9.551765471745105,8.259731734061255,9.822933046320728
2026.75,2026,IV,pobreza_hombres,Prophet,8.77443831077008,8.262234074351978,9.286642547188181,7.990125573754862,9.558751047785297
2027.0,2027,I,pobreza_hombres,Prophet,7.572245148895625,7.058377407460577,8.086112890330673,6.785385169823208,8.359105127968043
2027.25,2027,II,pobreza_hombres,Prophet,8.068331425452932,7.552890301853429,8.583772549052435,7.2790622049411935,8.85760064596467
2027.5,2027,III,pobreza_hombres,Prophet,8.5812455283495,8.0643079139729,9.0981831427261,7.78968480633533,9.37280625036367
2027.75,2027,IV,pobreza_hombres,Prophet,8.314351448927813,7.795983955629232,8.832718942226393,7.520601224814362,9.108101673041263
2028.0,2028,I,pobreza_hombres,Prophet,7.112158287054017,6.5924193519162175,7.631897222191816,6.316308042624263,7.908008531483771
2028.25,2028,II,pobreza_hombres,Prophet,7.608244563609844,7.087185995641586,8.129303131578103,6.810373631408448,8.40611549581124
2028.5,2028,III,pobreza_hombres,Prophet,8.121158666507359,7.598826812234084,8.643490520780635,7.321338014651407,8.920979318363312
2028.75,2028,IV,pobreza_hombres,Prophet,7.85426458708836,7.330701227890386,8.377827946286333,7.052558193316463,8.655970980860257
2029.0,2029,I,pobreza_hombres,Prophet,6.652071425213055,6.1273144809246265,7.176828369501484,5.848537354271399,7.455605496154711
2029.25,2029,II,pobreza_hombres,Prophet,7.148157701768448,6.6222417912144325,7.674073612322464,6.342848963732611,7.953466439804285
2029.5,2029,III,pobreza_hombres,Prophet,7.661071804666086,7.134028698496024,8.188114910836148,6.854037048343179,8.468106560988993
2029.75,2029,IV,pobreza_hombres,Prophet,7.3941777252460925,6.866036716296309,7.922318734195876,6.585461805291737,8.202893645200449
2030.0,2030,I,pobreza_hombres,Prophet,6.1919845633712285,5.662772772916992,6.721196353825465,5.381629009238179,7.002340117504278
2030.25,2030,II,pobreza_hombres,Prophet,6.688070839927618,6.157813473424897,7.218328206430339,5.876114247470325,7.50002743238491
2030.5,2030,III,pobreza_hombres,Prophet,7.2009849428245944,6.669705505372894,7.732264380276295,6.387463304226678,8.014506581422511
2030.75,2030,IV,pobreza_hombres,Prophet,6.9340908634038225,6.401811342737086,7.466370384070559,6.119037847382883,7.7491438794247625
2031.0,2031,I,pobreza_hombres,Prophet,5.731897701529619,5.1986387245687204,6.265156678490518,4.915344893058243,6.548450510000996
2031.25,2031,II,pobreza_hombres,Prophet,6.227983978086785,5.6937649457710195,6.76220301040255,5.409961084853268,7.0460068713203015
2031.5,2031,III,pobreza_hombres,Prophet,6.740898080983318,6.205737285108584,7.276058876858053,5.921433112300131,7.560363049666505
2031.75,2031,IV,pobreza_hombres,Prophet,6.474004001562117,5.937918726600163,7.010089276524072,5.653123424276625,7.2948845788476095
2032.0,2032,I,pobreza_hombres,Prophet,5.27181083968779,4.734817451981184,5.808804227394396,4.449539714762049,6.0940819646135305
2032.25,2032,II,pobreza_hombres,Prophet,5.767897116245387,5.230011142522095,6.3057830899686795,4.944259218981596,6.591535013509178
2032.5,2032,III,pobreza_hombres,Prophet,6.280811219142044,5.742047415939734,6.819575022344354,5.455829145488507,7.105793292795581
2032.75,2032,IV,pobreza_hombres,Prophet,6.013917139722105,5.474289555032175,6.553544724412036,5.187612400665649,6.840221878778562
2033.0,2033,I,pobreza_hombres,Prophet,4.811723977847048,4.271246006064764,5.3522019496293325,3.984117083555426,5.639330872138671
2033.25,2033,II,pobreza_hombres,Prophet,5.3078102544023,4.766494685489603,5.849125823314997,4.478920789504731,6.136699719299869
2033.5,2033,III,pobreza_hombres,Prophet,5.820724357299684,5.278583420921508,6.362865293677861,4.990571048470601,6.650877666128768
2033.75,2033,IV,pobreza_hombres,Prophet,5.553830277879833,5.010875683156009,6.096784872603658,4.722431054708977,6.38522950105069
2034.0,2034,I,pobreza_hombres,Prophet,4.351637116005221,3.8078800874225323,4.895394144587909,3.5190091659879785,5.184265066022463
2034.25,2034,II,pobreza_hombres,Prophet,4.847723392560904,4.30317470250942,5.392272082612388,4.013883210919569,5.681563574202239
2034.5,2034,III,pobreza_hombres,Prophet,5.360637495458411,4.815307493789433,5.9059674971273886,4.525600930402789,6.195674060514032
2034.75,2034,IV,pobreza_hombres,Prophet,5.093743416038131,4.5476420569853975,5.6398447750908645,4.257525709988633,5.929961122087629
2025.0,2025,I,pobreza_hombres,Regresion Polinomica (G2),8.86770795819757,7.982357612222527,9.753058304172614,7.512015240923286,10.223400675471854
2025.25,2025,II,pobreza_hombres,Regresion Polinomica (G2),8.69646872857993,7.811118382604887,9.581819074554973,7.340776011305645,10.052161445854214
2025.5,2025,III,pobreza_hombres,Regresion Polinomica (G2),8.522452419798356,7.637102073823312,9.407802765773399,7.166759702524071,9.87814513707264
2025.75,2025,IV,pobreza_hombres,Regresion Polinomica (G2),8.345659031823743,7.4603086858487,9.231009377798786,6.989966314549458,9.701351749098027
2026.0,2026,I,pobreza_hombres,Regresion Polinomica (G2),8.166088564685197,7.2807382187101535,9.05143891066024,6.810395847410912,9.52178128195948
2026.25,2026,II,pobreza_hombres,Regresion Polinomica (G2),7.983741018353612,7.098390672378569,8.869091364328655,6.628048301079327,9.339433735627896
2026.5,2026,III,pobreza_hombres,Regresion Polinomica (G2),7.79861639282899,6.913266046853947,8.683966738804033,6.442923675554705,9.154309110103274
2026.75,2026,IV,pobreza_hombres,Regresion Polinomica (G2),7.610714688125881,6.725364342150838,8.496065034100925,6.255021970851597,8.966407405400165
2027.0,2027,I,pobreza_hombres,Regresion Polinomica (G2),7.420035904258839,6.534685558283796,8.305386250233882,6.064343186984554,8.775728621533123
2027.25,2027,II,pobreza_hombres,Regresion Polinomica (G2),7.226580041198758,6.341229695223715,8.111930387173802,5.870887323924474,8.582272758473042
2027.5,2027,III,pobreza_hombres,Regresion Polinomica (G2),7.030347098960192,6.144996752985149,7.915697444935235,5.674654381685907,8.386039816234476
2027.75,2027,IV,pobreza_hombres,Regresion Polinomica (G2),6.8313370775285875,5.945986731553544,7.716687423503631,5.475644360254303,8.187029794802871
2028.0,2028,I,pobreza_hombres,Regresion Polinomica (G2),6.629549976918497,5.744199630943454,7.51490032289354,5.273857259644212,7.985242694192782
2028.25,2028,II,pobreza_hombres,Regresion Polinomica (G2),6.424985797144473,5.5396354511694295,7.310336143119516,5.069293079870188,7.780678514418757
2028.5,2028,III,pobreza_hombres,Regresion Polinomica (G2),6.21764453817741,5.332294192202367,7.102994884152453,4.861951820903125,7.573337255451695
2028.75,2028,IV,pobreza_hombres,Regresion Polinomica (G2),6.007526200031862,5.1221758540568185,6.892876546006905,4.651833482757577,7.363218917306146
2029.0,2029,I,pobreza_hombres,Regresion Polinomica (G2),5.794630782693275,4.909280436718232,6.679981128668318,4.4389380654189905,7.15032349996756
2029.25,2029,II,pobreza_hombres,Regresion Polinomica (G2),5.578958286176203,4.69360794020116,6.464308632151246,4.223265568901918,6.934651003450488
2029.5,2029,III,pobreza_hombres,Regresion Polinomica (G2),5.360508710495196,4.475158364520153,6.245859056470239,4.0048159932209115,6.716201427769481
2029.75,2029,IV,pobreza_hombres,Regresion Polinomica (G2),5.139282055621152,4.253931709646109,6.024632401596195,3.783589338346867,6.494974772895437
2030.0,2030,I,pobreza_hombres,Regresion Polinomica (G2),4.915278321568621,4.029927975593578,5.8006286675436645,3.5595856042943366,6.270971038842906
2030.25,2030,II,pobreza_hombres,Regresion Polinomica (G2),4.688497508323053,3.8031471623480098,5.573847854298096,3.332804791048768,6.044190225597338
2030.5,2030,III,pobreza_hombres,Regresion Polinomica (G2),4.45893961591355,3.5735892699385072,5.3442899618885935,3.1032468986392656,5.814632333187835
2030.75,2030,IV,pobreza_hombres,Regresion Polinomica (G2),4.22660464431101,3.3412542983359668,5.111954990286053,2.870911927036725,5.582297361585295
2031.0,2031,I,pobreza_hombres,Regresion Polinomica (G2),3.9914925935299834,3.1061422475549403,4.876842939505027,2.6357998762556987,5.347185310804268
2031.25,2031,II,pobreza_hombres,Regresion Polinomica (G2),3.753603463570471,2.868253117595428,4.638953809545514,2.397910746296186,5.109296180844756
2031.5,2031,III,pobreza_hombres,Regresion Polinomica (G2),3.5129372544324724,2.6275869084574293,4.3982876004075155,2.1572445371581876,4.868629971706757
2031.75,2031,IV,pobreza_hombres,Regresion Polinomica (G2),3.269493966101436,2.384143620126393,4.154844312076479,1.9138012488271512,4.625186683375721
2032.0,2032,I,pobreza_hombres,Regresion Polinomica (G2),3.0232735985919135,2.1379232526168703,3.9086239445669566,1.6675808813176287,4.378966315866198
2032.25,2032,II,pobreza_hombres,Regresion Polinomica (G2),2.774276151903905,1.8889258059288618,3.659626497878948,1.4185834346296202,4.12996886917819
2032.5,2032,III,pobreza_hombres,Regresion Polinomica (G2),2.5225016260374105,1.6371512800623673,3.4078519720124536,1.1668089087631257,3.878194343311695
2032.75,2032,IV,pobreza_hombres,Regresion Polinomica (G2),2.26795002099243,1.3825996750173868,3.153300366967473,0.9122573037181452,3.6236427382667147
2033.0,2033,I,pobreza_hombres,Regresion Polinomica (G2),2.0106213367544115,1.1252709907793683,2.8959716827294546,0.6549286194801267,3.366314054028696
2033.25,2033,II,pobreza_hombres,Regresion Polinomica (G2),1.750515573337907,0.8651652273628638,2.63586591931295,0.3948228560636222,3.1062082906121917
2033.5,2033,III,pobreza_hombres,Regresion Polinomica (G2),1.4876327307429165,0.6022823847678733,2.3729830767179596,0.1319400134686317,2.843325448017201
2033.75,2033,IV,pobreza_hombres,Regresion Polinomica (G2),1.22197280896944,0.3366224629943968,2.107323154944483,-0.13371990830484481,2.5776655262437247
2034.0,2034,I,pobreza_hombres,Regresion Polinomica (G2),0.9535358080174774,0.06818546204243425,1.8388861539925205,-0.40215690925680736,2.309228525291762
2034.25,2034,II,pobreza_hombres,Regresion Polinomica (G2),0.6823217278724769,-0.20302861810256623,1.56767207384752,-0.6733709894018078,2.0380144451467617
2034.5,2034,III,pobreza_hombres,Regresion Polinomica (G2),0.4083305685489904,-0.4770197774260527,1.2936809145240336,-0.9473621487252943,1.7640232858232752
2034.75,2034,IV,pobreza_hombres,Regresion Polinomica (G2),0.1315623300470179,-0.7537880159280252,1.016912676022061,-1.2241303872272669,1.4872550473213026
2025.0,2025,I,pobreza_mujeres,Holt-Winters,15.115356406974191,13.963001913440376,16.267710900508007,13.350813588750535,16.879899225197846
2025.25,2025,II,pobreza_mujeres,Holt-Winters,15.063817199902804,13.434141846485701,16.693492553319906,12.568376814982866,17.559257584822742
2025.5,2025,III,pobreza_mujeres,Holt-Winters,15.15791051379734,13.161973982666469,17.15384704492821,12.101632700503195,18.214188327091485
2025.75,2025,IV,pobreza_mujeres,Holt-Winters,14.518120855835313,12.213411868767682,16.822829842902944,10.989035219388002,18.047206492282626
2026.0,2026,I,pobreza_mujeres,Holt-Winters,14.59528093009574,12.018537948376785,17.172023911814694,10.649643239338591,18.54091862085289
2026.25,2026,II,pobreza_mujeres,Holt-Winters,14.543741723024352,11.721061211063166,17.36642223498554,10.221512189083786,18.86597125696492
2026.5,2026,III,pobreza_mujeres,Holt-Winters,14.637835036918888,11.588991624840622,17.686678448997153,9.969293562174045,19.306376511663732
2026.75,2026,IV,pobreza_mujeres,Holt-Winters,13.998045378956862,10.738694672122659,17.257396085791065,9.007164609116987,18.988926148796736
2027.0,2027,I,pobreza_mujeres,Holt-Winters,14.075205453217286,10.618141972615838,17.532268933818735,8.781576998546319,19.368833907888252
2027.25,2027,II,pobreza_mujeres,Holt-Winters,14.023666246145899,10.379601374649265,17.667731117642532,8.44369191166668,19.603640580625118
2027.5,2027,III,pobreza_mujeres,Holt-Winters,14.117759560040435,10.29583207950874,17.93968704057213,8.265433105476276,19.970086014604593
2027.75,2027,IV,pobreza_mujeres,Holt-Winters,13.47796990207841,9.48609683981667,17.469842964340152,7.365414275490119,19.590525528666703
2028.0,2028,I,pobreza_mujeres,Holt-Winters,13.555129976338835,9.400256762391326,17.710003190286344,7.192980367481711,19.917279585195956
2028.25,2028,II,pobreza_mujeres,Holt-Winters,13.503590769267447,9.1918750663545,17.815306472180396,6.901276099181998,20.105905439352895
2028.5,2028,III,pobreza_mujeres,Holt-Winters,13.597684083161983,9.134634320778233,18.060733845545734,6.763639134511863,20.431729031812104
2028.75,2028,IV,pobreza_mujeres,Holt-Winters,12.957894425199957,8.348476451064693,17.567312399335222,5.8997231523053335,20.01606569809458
2029.0,2029,I,pobreza_mujeres,Holt-Winters,13.035054499460381,8.283775204465314,17.786333794455448,5.759658078999186,20.31045091992158
2029.25,2029,II,pobreza_mujeres,Holt-Winters,12.983515292388994,8.09448923213769,17.872541352640297,5.497194137629184,20.469836447148804
2029.5,2029,III,pobreza_mujeres,Holt-Winters,13.077608606283532,8.054611821834634,18.10060539073243,5.3861447800961555,20.769072432470907
2029.75,2029,IV,pobreza_mujeres,Holt-Winters,12.437818948321503,7.284332984883594,17.591304911759412,4.546543566807205,20.3290943298358
2030.0,2030,I,pobreza_mujeres,Holt-Winters,12.51497902258193,7.234227328540717,17.79573071662314,4.428827991081324,20.601130054082535
2030.25,2030,II,pobreza_mujeres,Holt-Winters,12.463439815510542,7.058418138136185,17.868461492884897,4.187000372031058,20.739879258990026
2030.5,2030,III,pobreza_mujeres,Holt-Winters,12.557533129405078,7.03103512328454,18.084031135525617,4.095083057533005,21.01998320127715
2030.75,2030,IV,pobreza_mujeres,Holt-Winters,11.917743471443051,6.272382447520679,17.563104495365423,3.2732844035619184,20.562202539324183
2031.0,2031,I,pobreza_mujeres,Holt-Winters,11.994903545703476,6.233131078034396,17.756676013372555,3.1721894545851974,20.817617636821755
2031.25,2031,II,pobreza_mujeres,Holt-Winters,11.943364338632088,6.067486289526831,17.819242387737347,2.9459260759396635,20.940802601324513
2031.5,2031,III,pobreza_mujeres,Holt-Winters,12.037457652526625,6.049648059134013,18.02526724591924,2.868624212644189,21.20629109240906
2031.75,2031,IV,pobreza_mujeres,Holt-Winters,11.3976679945646,5.299981170408068,17.495354818721133,2.0605850450749106,20.73475094405429
2032.0,2032,I,pobreza_mujeres,Holt-Winters,11.474828068825023,5.269209204903412,17.680446932746634,1.9724741834450565,20.977181954204987
2032.25,2032,II,pobreza_mujeres,Holt-Winters,11.423288861753637,5.111583358244515,17.734994365262757,1.7584898095052957,21.088087914001978
2032.5,2032,III,pobreza_mujeres,Holt-Winters,11.517382175648173,5.101343893203555,17.93342045809279,1.6928235556548508,21.341940795641495
2032.75,2032,IV,pobreza_mujeres,Holt-Winters,10.877592517686146,4.358891104017739,17.396293931354553,0.8958309780063978,20.859354057365895
2033.0,2033,I,pobreza_mujeres,Holt-Winters,10.954752591946571,4.334980012821963,17.57452517107118,0.8182258301620156,21.091279353731125
2033.25,2033,II,pobreza_mujeres,Holt-Winters,10.903213384875183,4.183889767270681,17.622537002479685,0.6142490954182911,21.192177674332076
2033.5,2033,III,pobreza_mujeres,Holt-Winters,10.997306698769721,4.179885576610316,17.81472782092913,0.5581306054631323,21.436482792076312
2033.75,2033,IV,pobreza_mujeres,Holt-Winters,10.357517040807693,3.4433900796047965,17.27164400201059,-0.22973986853424222,20.944773950149628
2034.0,2034,I,pobreza_mujeres,Holt-Winters,10.43467711506812,3.425178380179842,17.444175849956395,-0.2986178227295557,21.167972052865792
2034.25,2034,II,pobreza_mujeres,Holt-Winters,10.383137907996732,3.279547731672655,17.48672808432081,-0.4942345494995113,21.260510365492976
2034.5,2034,III,pobreza_mujeres,Holt-Winters,10.477231221891268,3.280779716327187,17.67368272745535,-0.5423351460037313,21.49679758978627
2034.75,2034,IV,pobreza_mujeres,Holt-Winters,9.837441563929241,2.5493118209359737,17.12557130692251,-1.3225071050291994,20.997390232887682
2025.0,2025,I,pobreza_mujeres,SARIMA,14.883774602904843,13.66216763381911,16.105381571990577,13.013188931492314,16.754360274317374
2025.25,2025,II,pobreza_mujeres,SARIMA,15.062270553675024,13.334657410104489,16.789883697245557,12.416862927582642,17.707678179767406
2025.5,2025,III,pobreza_mujeres,SARIMA,15.198378587635414,13.0824932502987,17.314263924972128,11.958429164838572,18.438328010432254
2025.75,2025,IV,pobreza_mujeres,SARIMA,14.374231021192518,11.93101708302105,16.817444959363986,10.63305967836746,18.115402364017577
2026.0,2026,I,pobreza_mujeres,SARIMA,14.13544213423505,11.403845909571864,16.867038358898235,9.952685415219548,18.31819885325055
2026.25,2026,II,pobreza_mujeres,SARIMA,14.098527197830391,11.10621345734244,17.090840938318344,9.516546782708216,18.680507612952567
2026.5,2026,III,pobreza_mujeres,SARIMA,14.392694765017119,11.160626524952898,17.624763005081338,9.443590272418781,19.341799257615456
2026.75,2026,IV,pobreza_mujeres,SARIMA,13.403082229480976,9.947855942339906,16.858308516622046,8.112266977296214,18.693897481665736
2027.0,2027,I,pobreza_mujeres,SARIMA,13.23171375607385,9.56689284881665,16.89653466333105,7.619956741836261,18.843470770311438
2027.25,2027,II,pobreza_mujeres,SARIMA,13.30520707516612,9.4421466473203,17.16826750301194,7.389895795027209,19.220518355305032
2027.5,2027,III,pobreza_mujeres,SARIMA,13.493483593769573,9.441871636028907,17.54509555151024,7.289452783479178,19.69751440405997
2027.75,2027,IV,pobreza_mujeres,SARIMA,12.591707554948409,8.359936880274983,16.823478229621834,6.111808709354725,19.07160640054209
2028.0,2028,I,pobreza_mujeres,SARIMA,12.371618861199892,7.967052295697127,16.776185426702657,5.627126307773783,19.116111414626
2028.25,2028,II,pobreza_mujeres,SARIMA,12.377359948542434,7.8065252089282735,16.948194688156594,5.37826925350825,19.376450643576618
2028.5,2028,III,pobreza_mujeres,SARIMA,12.62274639558829,7.891482948708325,17.354009842468255,5.3779992425533445,19.867493548623237
2028.75,2028,IV,pobreza_mujeres,SARIMA,11.662230031842562,6.775802155499627,16.548657908185497,4.1798873461924435,19.14457271749268
2029.0,2029,I,pobreza_mujeres,SARIMA,11.463714365411516,6.426899798880388,16.500528931942643,3.751092060410726,19.176336670412304
2029.25,2029,II,pobreza_mujeres,SARIMA,11.498843540945117,6.316004110233513,16.68168297165672,3.5626206626679737,19.43506641922226
2029.5,2029,III,pobreza_mujeres,SARIMA,11.701742731120634,6.376881404150905,17.026604058090363,3.5480488241982364,19.85543663804303
2029.75,2029,IV,pobreza_mujeres,SARIMA,10.767911152272507,5.304718702946138,16.231103601598875,2.402397714241504,19.133424590303513
2030.0,2030,I,pobreza_mujeres,SARIMA,10.548713875553133,4.950607470232181,16.146820280874085,1.9766134424054247,19.120814308700844
2030.25,2030,II,pobreza_mujeres,SARIMA,10.560401339657494,4.830556759547636,16.29024591976735,1.7865768263642732,19.334225852950716
2030.5,2030,III,pobreza_mujeres,SARIMA,10.781131759243783,4.922510547803915,16.639752970683652,1.8101180292264853,19.752145489261082
2030.75,2030,IV,pobreza_mujeres,SARIMA,9.823899138701753,3.8392716577258508,15.808526619677655,0.659938308457404,18.987859968946104
2031.0,2031,I,pobreza_mujeres,SARIMA,9.609306139815665,3.5012712943869975,15.717340985244332,0.2563777827530185,18.96223449687831
2031.25,2031,II,pobreza_mujeres,SARIMA,9.626216722137878,3.397218948828785,15.85521449544697,0.08806388175833035,19.164369562517425
2031.5,2031,III,pobreza_mujeres,SARIMA,9.828520776427485,3.480864764417345,16.176176788437626,0.1086725080369586,19.54836904481801
2031.75,2031,IV,pobreza_mujeres,SARIMA,8.877397062848125,2.4132605827196842,15.341533542976567,-1.0208119223485497,18.7756060480448
2032.0,2032,I,pobreza_mujeres,SARIMA,8.652318510422923,2.0737636523521825,15.230873368493663,-1.4210936159978989,18.725730636843743
2032.25,2032,II,pobreza_mujeres,SARIMA,8.658932942689036,1.9679160089513124,15.34994987642676,-1.5866867370968532,18.904552622474924
2032.5,2032,III,pobreza_mujeres,SARIMA,8.864466501456517,2.0628467535961743,15.66608624931686,-1.550513737454633,19.279446740367668
2032.75,2032,IV,pobreza_mujeres,SARIMA,7.901998030684164,0.9915454564020258,14.812450604966303,-2.67963247368536,18.48362853505369
2033.0,2033,I,pobreza_mujeres,SARIMA,7.675426080647242,0.6578283172867998,14.693023844007683,-3.070270494498434,18.421122655792917
2033.25,2033,II,pobreza_mujeres,SARIMA,7.680128603805668,0.556997132658986,14.803260074952352,-3.2271664613876894,18.587423668999026
2033.5,2033,III,pobreza_mujeres,SARIMA,7.876027661211813,0.6489033685101075,15.103151953913518,-3.1905064119876734,18.9425617344113
2033.75,2033,IV,pobreza_mujeres,SARIMA,6.912567093220651,-0.41707472129375045,14.242208907735051,-4.310946935254527,18.136081121695828
2034.0,2034,I,pobreza_mujeres,SARIMA,6.6791457444855755,-0.7515993538202999,14.109890842791451,-4.699182687295297,18.057474176266446
2034.25,2034,II,pobreza_mujeres,SARIMA,6.677416745450674,-0.8530743609059117,14.20790785180726,-4.8536477611578475,18.208481252059194
2034.5,2034,III,pobreza_mujeres,SARIMA,6.871286832314909,-0.7576462444550316,14.50021990908485,-4.810516941489062,18.55309060611888
2034.75,2034,IV,pobreza_mujeres,SARIMA,5.900680997308309,-1.82543985838333,13.626801852999948,-5.929941562969513,17.73130355758613
2025.0,2025,I,pobreza_mujeres,Prophet,14.639280643505959,13.706136612290024,15.572424674721894,13.210403845706558,16.06815744130536
2025.25,2025,II,pobreza_mujeres,Prophet,14.97398833169121,14.033265459036508,15.914711204345911,13.533506432938697,16.414470230443722
2025.5,2025,III,pobreza_mujeres,Prophet,15.294094935276904,14.347556613048623,16.240633257505188,13.844708129364848,16.743481741188962
2025.75,2025,IV,pobreza_mujeres,Prophet,15.278113323449858,14.326672350445376,16.229554296454342,13.821219333536744,16.73500731336297
2026.0,2026,I,pobreza_mujeres,Prophet,14.075143616752388,13.119383321705453,15.030903911799324,12.611635664961767,15.53865156854301
2026.25,2026,II,pobreza_mujeres,Prophet,14.409851304938092,13.450186044275357,15.369516565600827,12.940363874548279,15.879338735327906
2026.5,2026,III,pobreza_mujeres,Prophet,14.72995790852401,13.766701661371101,15.69321415567692,13.254971780071118,16.204944036976904
2026.75,2026,IV,pobreza_mujeres,Prophet,14.713976296696504,13.747377640814488,15.680574952578521,13.233872104877165,16.194080488515844
2027.0,2027,I,pobreza_mujeres,Prophet,13.51100658999881,12.54126867520578,14.480744504791842,12.026095407971983,14.995917772025638
2027.25,2027,II,pobreza_mujeres,Prophet,13.845714278185397,12.873007178490685,14.81842137788011,12.356256531777868,15.335172024592927
2027.5,2027,III,pobreza_mujeres,Prophet,14.165820881770848,13.190289701619875,15.141352061921822,12.67203876216467,15.659603001377027
2027.75,2027,IV,pobreza_mujeres,Prophet,14.149839269942728,13.17160971491355,15.128068824971905,12.651925263804301,15.647753276081154
2028.0,2028,I,pobreza_mujeres,Prophet,12.946869563245503,11.966051912015327,13.927687214475679,11.444992534799297,14.448746591691709
2028.25,2028,II,pobreza_mujeres,Prophet,13.281577251430999,12.29826927460512,14.264885228256878,11.775886911916372,14.787267590945627
2028.5,2028,III,pobreza_mujeres,Prophet,13.601683855016887,12.615973014755928,14.587394695277846,12.092314130867294,15.11105357916648
2028.75,2028,IV,pobreza_mujeres,Prophet,13.585702243191083,12.597667386609505,14.57373709977266,12.072773869050542,15.098630617331624
2029.0,2029,I,pobreza_mujeres,Prophet,12.382732536492995,11.392445223445648,13.373019849540341,10.866355088389245,13.899109984596745
