Población ocupada
,

Consulta de: Población ocupada   Por: Periodo encuesta y Sexo   Según: Entidad Federativa y Nivel de ingresos
 , , Total, Total, Total, Total, Total, Total, Total, Total, Aguascalientes, Aguascalientes, Aguascalientes, Aguascalientes, Aguascalientes, Aguascalientes, Aguascalientes, Aguascalientes, Baja California, Baja California, Baja California, Baja California, Baja California, Baja California, Baja California, Baja California, Baja California Sur, Baja California Sur, Baja California Sur, Baja California Sur, Baja California Sur, Baja California Sur, Baja California Sur, Baja California Sur, Campeche, Campeche, Campeche, Campeche, Campeche, Campeche, Campeche, Campeche, Coahuila de Zaragoza, Coahuila de Zaragoza, Coahuila de Zaragoza, Coahuila de Zaragoza, Coahuila de Zaragoza, Coahuila de Zaragoza, Coahuila de Zaragoza, Coahuila de Zaragoza, Colima, Colima, Colima, Colima, Colima, Colima, Colima, Colima, Chiapas, Chiapas, Chiapas, Chiapas, Chiapas, Chiapas, Chiapas, Chiapas, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Ciudad de México, Ciudad de México, Ciudad de México, Ciudad de México, Ciudad de México, Ciudad de México, Ciudad de México, Ciudad de México, Durango, Durango, Durango, Durango, Durango, Durango, Durango, Durango, Guanajuato, Guanajuato, Guanajuato, Guanajuato, Guanajuato, Guanajuato, Guanajuato, Guanajuato, Guerrero, Guerrero, Guerrero, Guerrero, Guerrero, Guerrero, Guerrero, Guerrero, Hidalgo, Hidalgo, Hidalgo, Hidalgo, Hidalgo, Hidalgo, Hidalgo, Hidalgo, Jalisco, Jalisco, Jalisco, Jalisco, Jalisco, Jalisco, Jalisco, Jalisco, México, México, México, México, México, México, México, México, Michoacán de Ocampo, Michoacán de Ocampo, Michoacán de Ocampo, Michoacán de Ocampo, Michoacán de Ocampo, Michoacán de Ocampo, Michoacán de Ocampo, Michoacán de Ocampo, Morelos, Morelos, Morelos, Morelos, Morelos, Morelos, Morelos, Morelos, Nayarit, Nayarit, Nayarit, Nayarit, Nayarit, Nayarit, Nayarit, Nayarit, Nuevo León, Nuevo León, Nuevo León, Nuevo León, Nuevo León, Nuevo León, Nuevo León, Nuevo León, Oaxaca, Oaxaca, Oaxaca, Oaxaca, Oaxaca, Oaxaca, Oaxaca, Oaxaca, Puebla, Puebla, Puebla, Puebla, Puebla, Puebla, Puebla, Puebla, Querétaro, Querétaro, Querétaro, Querétaro, Querétaro, Querétaro, Querétaro, Querétaro, Quintana Roo, Quintana Roo, Quintana Roo, Quintana Roo, Quintana Roo, Quintana Roo, Quintana Roo, Quintana Roo, San Luis Potosí, San Luis Potosí, San Luis Potosí, San Luis Potosí, San Luis Potosí, San Luis Potosí, San Luis Potosí, San Luis Potosí, Sinaloa, Sinaloa, Sinaloa, Sinaloa, Sinaloa, Sinaloa, Sinaloa, Sinaloa, Sonora, Sonora, Sonora, Sonora, Sonora, Sonora, Sonora, Sonora, Tabasco, Tabasco, Tabasco, Tabasco, Tabasco, Tabasco, Tabasco, Tabasco, Tamaulipas, Tamaulipas, Tamaulipas, Tamaulipas, Tamaulipas, Tamaulipas, Tamaulipas, Tamaulipas, Tlaxcala, Tlaxcala, Tlaxcala, Tlaxcala, Tlaxcala, Tlaxcala, Tlaxcala, Tlaxcala, Veracruz de Ignacio de la Llave, Veracruz de Ignacio de la Llave, Veracruz de Ignacio de la Llave, Veracruz de Ignacio de la Llave, Veracruz de Ignacio de la Llave, Veracruz de Ignacio de la Llave, Veracruz de Ignacio de la Llave, Veracruz de Ignacio de la Llave, Yucatán, Yucatán, Yucatán, Yucatán, Yucatán, Yucatán, Yucatán, Yucatán, Zacatecas, Zacatecas, Zacatecas, Zacatecas, Zacatecas, Zacatecas, Zacatecas, Zacatecas
 , , Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado, Total, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No especificado
 Cuarto trimestre del 2025, Total, 59785854|0.499206358787912|298454.784823657|, 23227318|0.852398606526908|197989.334965574|, 20060921|0.882294743363048|176996.451453214|, 4117197|1.82769168889887|75249.6673845935|, 1530324|2.78379907400541|42601.1453412826|, 514637|4.63049679635543|23830.2497978597|, 2751665|2.58193319466568|71046.1520409973|, 7583792|1.63995340511174|124370.655140592|, 670177|2.080025038753|13939.8494039637|, 166389|4.00715965589306|6667.4728798439|, 230830|3.33632257648423|7701.23340329855|, 50370|7.07316079520273|3562.75109254361|, 20305|10.7439501732838|2181.55908268528|, 5288|21.2132549340418|1121.75692091213|, 11065|13.5656587053265|1501.04013574438|, 185930|4.81743862279701|8957.06363136648|, 1749729|1.69490936005336|29656.3205965681|, 596460|3.27493530397149|19533.6791140683|, 707583|2.82984990711804|20023.536868283|, 69932|7.57974869874583|5300.66986000694|, 19591|14.0417266345845|2750.91466498144|, 5101|29.8153287284611|1520.8799184388|, 13781|15.2375528723518|2099.88716133881|, 337281|4.77666742518892|16110.7916583514|, 473673|3.05139285729896|14453.6240889537|, 110959|5.70452371109905|6329.6824645984|, 202614|4.92276464301307|9974.2103537945|, 80349|5.76641667606047|4633.25813504783|, 38662|7.61921584566474|2945.7412302509|, 11176|21.7550055749263|2431.33942305376|, 4335|25.0452210048157|1085.71033055876|, 25578|10.0059571348979|2559.32371596418|, 423300|4.58768877950635|19419.6866036504|, 203966|5.78262986404446|11794.5988284969|, 128955|4.59642561461146|5927.3206513222|, 29931|6.24978862976561|1870.62423477514|, 12201|10.5299960964194|1284.76482372413|, 3638|11.3954222516652|414.565461515582|, 28368|14.5957369128516|4140.51864743774|, 16241|7.45610556815434|1210.94610532395|, 1600412|2.21938538538965|35519.3100340222|, 491673|4.29857450915042|21134.9302463751|, 716852|2.95442462560483|21178.8520171407|, 164945|6.36129667477458|10492.6408002069|, 61919|8.95948599752369|5547.6241348067|, 16889|15.6114346462484|2636.6151974049|, 17351|16.7840263401205|2912.1964102743|, 130783|7.0506903748567|9221.10439294883|, 392566|1.66600031475489|6540.15079562069|, 117405|3.51185663824097|4123.09528612681|, 178303|2.60995012114214|4653.61936450008|, 48549|5.8385167367529|2834.54149052617|, 15368|7.79807178110172|1198.40767131971|, 6678|12.1605843002731|812.083819572238|, 10589|11.2275384032809|1188.88404152342|, 15674|8.5334498805208|1337.53293427283|, 2173811|2.36402787797948|51389.4980545846|, 1254106|2.97876344537611|37356.8510942685|, 522781|6.60601221362685|34534.9767105206|, 76355|10.258556572636|7832.92087103619|, 23360|16.3669504097598|3823.31961571989|, 7653|23.6605451435529|1810.7415198361|, 257795|9.32445665658325|24037.9830378388|, 31761|17.5700080424271|5580.41025435528|, 1856084|1.75551799024606|32583.8885340786|, 562151|3.38034462917649|19002.6411363619|, 772473|2.82399438224653|21814.5941243713|, 151569|6.68761021870391|10136.3439323873|, 46653|9.32987342767596|4352.66585021367|, 14453|18.7536981496946|2710.47199357537|, 28444|18.1358166527715|5158.55168871434|, 280341|5.58826559051972|15666.1996391189|, 4897820|1.9311858052812|94586.0046082235|, 1706882|3.24157330785131|55329.8313085185|, 1596003|3.49181180188544|55729.4211124457|, 459654|6.53574940327956|30041.8335621506|, 266011|8.69964999035473|23142.0259358425|, 113553|12.7320428975318|14457.6166714342|, 89007|15.6375747519858|13918.5361595|, 666710|6.49084775554941|43275.1310710235|, 881249|2.64390018256709|23299.3439198706|, 337069|4.67647523629251|15762.9483142188|, 319337|3.47012528876482|11081.3939933829|, 53050|7.27405865018338|3858.88811392228|, 16803|10.6390513969612|1787.67980623138|, 6075|20.1626716604575|1224.8823033728|, 42519|14.6715936209605|6238.2148916962|, 106396|5.85811842549127|6232.80367998569|, 2860356|2.35669051712431|67409.7386079961|, 1199229|4.35548820707581|52232.2776708331|, 923893|3.60893877156772|33342.7326848002|, 117185|8.81989531122224|10335.5943204558|, 45633|12.3507045588213|5635.99701132693|, 18299|20.836170390137|3812.81081969116|, 80642|11.8858498749319|9584.98705614255|, 475475|5.77488260683546|27458.1230748509|, 1578835|2.38957527020496|37727.4507173405|, 681969|3.89270897132745|26547.0684446721|, 395511|3.95055835498323|15624.8928553777|, 60014|9.64405631528181|5787.78395705323|, 13297|20.2233554611576|2689.09957567012|, 5242|30.2968292126803|1588.1597873287|, 318780|8.77681979304552|27978.7461362705|, 104022|7.70302212135375|8012.83767107459|, 1475306|3.81676888751976|56309.0204037123|, 738533|4.39946751142371|32491.5193961428|, 443478|6.15773511850782|27308.2005488561|, 71749|10.8901830639639|7813.59744656345|, 25804|16.5897684106221|4280.82384067694|, 9697|28.4282512291856|2756.68752169413|, 87739|9.66467532094518|8479.68947984409|, 98306|9.87766140101464|9710.33381688145|, 3910391|1.86557044702891|72951.0988592781|, 1047599|4.13198497372777|43286.6332649223|, 1668676|3.07277448909504|51274.6504336516|, 471144|5.86608226301799|27637.6946172735|, 121951|10.9772924210264|13386.9178803659|, 25561|18.359525630687|4692.8783464599|, 67549|14.7043481550507|9932.64013525522|, 507911|6.12460004865589|31107.5173531286|, 8109477|1.83161025272611|148534.012174465|, 3156970|3.51210863669262|110876.216027795|, 2838076|3.69369586776128|104829.895935925|, 597331|7.67168420081907|45825.3479535945|, 160883|13.8759345624874|22324.0198021666|, 38339|27.6165379676082|10587.9044914013|, 252434|11.4760244028478|28969.3874410848|, 1065444|7.62127828902769|81200.4522537481|, 2227842|3.45590928155002|76992.1984562696|, 989045|5.03377963371592|49786.3457782856|, 614786|5.36379240431401|32975.8447707859|, 91246|11.5030411787596|10496.064953971|, 38754|16.7135767914105|6477.17954974321|, 7350|30.565062773019|2246.5321138169|, 95266|11.5335128829129|10987.5163830358|, 391395|6.74302705986693|26391.8707609662|, 902926|2.98781450512504|26977.7539985453|, 379249|4.25928197609796|16153.2843015318|, 209212|4.78707970542405|10015.1451933118|, 24058|13.3158059334897|3203.51659147895|, 4563|19.0520141290856|869.343404710174|, 1850|31.0935839272328|575.231302653806|, 43541|26.0557921460235|11344.9524583001|, 240453|5.37318465615755|12919.9837012705|, 644799|3.26343206414033|21042.5773152562|, 214864|4.8199769001414|10356.3951667198|, 256876|4.01321239892388|10308.9794818597|, 62867|8.60004356186127|5406.58938603533|, 22355|12.7082148921719|2840.92143914504|, 6083|16.6378052242026|1012.07769178824|, 34891|16.7844767948306|5856.27179848435|, 46863|8.42598730971652|3948.67043295245|, 3005979|1.84306182254611|55402.0513427534|, 615227|3.84598906236741|23661.5631287312|, 1217836|2.99867389137362|36518.9301717489|, 342446|5.09206061013441|17437.5578769809|, 177217|7.56882984804681|13413.2531918131|, 78874|11.5007576868869|9071.10761795517|, 41982|13.8008162802249|5793.85869076402|, 532397|5.31793650551525|28312.534417268|, 1806311|2.75583398092847|49778.9323392489|, 834515|3.61391656448482|30158.6758181105|, 362954|5.49149778288201|19931.6108628816|, 59652|10.6128970838679|6330.80536846887|, 16330|22.8236883318961|3727.10830459863|, 3539|34.2616745324776|1212.52066170438|, 341050|8.36227943199265|28519.5540028109|, 188271|6.21716368636884|11705.1162439635|, 3101352|2.40005398364538|74434.1222228658|, 1533395|3.43965970116466|52743.5698746738|, 864229|3.9441420448444|34086.4193527383|, 116976|9.18518685350973|10744.4641737615|, 36565|12.3666203179781|4521.85471926869|, 15321|22.6056770319773|3463.41577806924|, 278448|8.3927763996891|23369.5180294063|, 256418|7.14152294556156|18312.15030655|, 1219563|2.12519363210873|25918.0752155542|, 390872|4.55924143061295|17820.7981646655|, 533205|3.23980992255275|17274.8284975474|, 100798|6.38389052670511|6434.83397310822|, 40458|8.99494905759009|3639.1764897198|, 14929|15.183495824633|2266.74409165946|, 33595|12.6800643795246|4259.8676283013|, 105706|7.32624900027084|7744.28476822629|, 981364|3.04418734793216|29874.558725161|, 331836|5.76977068058724|19146.1762356335|, 401917|3.87166896894435|15560.8957699121|, 112238|5.68832241027893|6384.45930684887|, 33276|10.46179940529|3481.2683701043|, 10066|19.2913000650494|1941.86226454787|, 37904|13.9929104280392|5303.87276864397|, 54127|9.86921653327937|5341.91083296812|, 1264804|2.15757377702155|27289.0794347196|, 489897|3.57890643461904|17532.9552560056|, 331528|4.57449019175849|15165.7158429331|, 60039|7.34720476815|4411.18827074958|, 25319|11.2174777695645|2840.15319647603|, 7415|26.1682047317771|1940.37238086127|, 81032|8.57300154753918|6946.87461400195|, 269574|5.296411455734|14277.7482176804|, 1434276|2.59180004055906|37173.5659497289|, 437491|4.26342844532522|18652.1157397378|, 586888|3.62374178611296|21267.3056936826|, 124403|9.75979009015109|12141.4716658507|, 52384|10.9774232144805|5750.41337667348|, 16432|26.0873965142528|4286.68099522201|, 33958|14.1942939621566|4820.09834366914|, 182720|7.11168565655172|12994.4720316513|, 1470027|3.01602843221787|44336.4322812793|, 526598|4.8281365122661|25424.870310863|, 569130|4.228342052629|24064.7631241274|, 123773|9.67413675914197|11973.9692908928|, 52836|9.10781225627289|4812.20368372435|, 23974|14.1867076456879|3401.12129097721|, 35464|13.7502667866236|4876.39461320821|, 138252|6.41487411468379|8868.69176103263|, 1098025|3.27966246227517|36011.5137513969|, 524943|4.29771638704348|22560.5613336377|, 289647|4.71565402556988|13658.7504154424|, 51924|7.13398348285978|3704.24958364011|, 19530|14.1513549380169|2763.7596193947|, 3656|26.912573932042|983.923702955456|, 38634|12.377564705875|4781.94834846776|, 169691|7.22772696362648|12264.8021618474|, 1669573|2.22509738720492|37149.6252004788|, 826977|3.22043797706438|26632.2813695877|, 526081|3.48106148250001|18313.2030577509|, 76058|8.20116472395338|6237.64186574447|, 25152|13.165976617673|3311.5064388771|, 7393|26.1472970301038|1933.06966943557|, 28281|16.484669777275|4662.02945971114|, 179631|5.62343326867356|10101.429414851|, 679526|2.31495629228061|15730.7298946827|, 344156|3.01693418478551|10382.9600129904|, 166053|4.10175580799627|6811.08857185205|, 26927|9.34127227502775|2515.32438549672|, 6029|15.4315979192974|930.371038554441|, 2618|26.4744151460704|693.100188524124|, 51277|6.95410957518179|3565.85876686597|, 82466|6.92293760756548|5709.06972745495|, 3270790|2.83908143163194|92860.3915576744|, 1606936|3.7133796805997|59671.6349042415|, 824905|6.40948266584923|52872.1429847236|, 127960|12.0217321609029|15383.0084730914|, 47975|17.1371364225531|8221.54119871984|, 11328|34.4249713754057|3899.66075740596|, 167723|11.2459832211733|18862.1004380485|, 483963|7.38648696233807|35747.8638975402|, 1249997|2.02203061889408|25275.3220752574|, 531946|3.22443503203504|17152.2531755091|, 445747|3.12934056595937|13948.9416925469|, 81136|6.21152799731247|5039.78535589945|, 32229|9.1380449535039|2945.10050806477|, 12417|15.6758588248708|1946.47139028421|, 55822|10.9178330468435|6094.552763409|, 90700|7.56005456911423|6856.9694941866|, 705514|2.71811803277438|19176.7032577478|, 278011|4.30823549302738|11977.3685765204|, 214562|4.6245110746573|9922.4434520062|, 32569|9.35318388124684|3046.23845828328|, 10911|14.0788020278475|1536.13808925844|, 3750|35.0677894864222|1315.04210574083|, 42399|11.1984332794048|4748.02372613485|, 123312|6.72625241262161|8294.27637505195|
